"Var1"	"Var2"	"value"
"k__Bacteria.p__TM7.c__TM7.3.o__CW040.f__F16.g__.s__"	"scaffold_255"	0.828571428571429
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia.s__muciniphila"	"scaffold_255"	0.828571428571429
"k__Bacteria.p__Actinobacteria"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Deferribacteres"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__TM7"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Verrucomicrobia"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Deferribacteres.c__Deferribacteres"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__TM7.c__TM7.3"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__TM7.c__TM7.3.o__CW040"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.Odoribacteraceae."	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__TM7.c__TM7.3.o__CW040.f__F16"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__AF12"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.Odoribacteraceae..g__Odoribacter"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.Ruminococcus."	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__TM7.c__TM7.3.o__CW040.f__F16.g__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__AF12.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.Odoribacteraceae..g__Odoribacter.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__schaedleri"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.Ruminococcus..s__gnavus"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__C21_c20"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__TM7.c__TM7.3.o__CW040.f__F16.g__.s__"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia.s__muciniphila"	"scaffold_5501"	-0.845154254728517
"k__Bacteria.p__Actinobacteria"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Deferribacteres"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Proteobacteria"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__TM7"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Verrucomicrobia"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Deferribacteres.c__Deferribacteres"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__TM7.c__TM7.3"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__TM7.c__TM7.3.o__CW040"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.Odoribacteraceae."	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__TM7.c__TM7.3.o__CW040.f__F16"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__AF12"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.Odoribacteraceae..g__Odoribacter"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.Ruminococcus."	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__TM7.c__TM7.3.o__CW040.f__F16.g__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__AF12.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__.Odoribacteraceae..g__Odoribacter.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__schaedleri"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.Ruminococcus..s__gnavus"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__"	"scaffold_1624"	0.885714285714286
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__"	"scaffold_1624"	0.885714285714286
